<bodies>
cartesian    = 0
lbr & xyz    = 1
hasMilkyway  = 1
centerOfMass = -15.543215, 6.243181, 10.134846,   centerOfMomentum = -96.643625, 5.461587, 74.544912,
# ignore 	 id                      x                      y                      z                      l                      b                      r                    v_x                    v_y                    v_z                   mass                  v_los
       0,        1,    -38.681216287789120,      1.315073375926932,     31.798755512255408,    177.545662426048267,     45.998428312701378,     44.206643199980270,   -107.413806339666493,     86.345909137603073,     50.309195104526566,      0.012000000000000,    113.306663057793600
       0,        2,    -28.964292506805911,     -6.176941809744622,     27.111676531237595,    196.417139201791286,     51.126913261147976,     34.823830558488950,   -137.778803110765267,     83.567820759418140,     79.424914873761864,      0.012000000000000,    129.956529527419491
       0,        3,    -18.406385518173490,    -12.128360593467002,     20.638760691356620,    229.369720449073952,     52.248802628449710,     26.102651840629168,   -166.609932136415722,     77.321256717857153,    116.579384553719493,      0.012000000000000,    122.672636514265022
       0,        4,    -43.968656537439315,      6.709547785280889,     35.900294475757178,    169.433559735014910,     44.455582468330157,     51.260056847776951,    -88.672962427549606,     83.127003111459430,     40.164517256151676,      0.012000000000000,    101.231060701307825
       0,        5,    -57.046150101069379,     31.531514258261925,     31.966996457137913,    147.263247577449590,     28.733699463519901,     66.495489272929419,    -16.566409606956864,     63.747716867387936,    -19.539771383214436,      0.012000000000000,     33.054164681040781
       0,        6,    -12.573733351553203,    -14.466943084454680,     16.529350729189531,    252.455616612054058,     47.450367632942459,     22.437266199528846,   -182.905475620138162,     62.735328401692712,    140.962967761727612,      0.012000000000000,    100.680660581641391
       0,        7,    -39.915667311350788,      4.197017944417882,     33.333923845290130,    172.508398729950756,     45.999778187623228,     46.339780518235010,    -97.586158358918183,     87.618568156770777,     46.651165246408254,      0.012000000000000,    108.704236413674636
       0,        8,     -5.091285794646011,    -16.547868301044900,     10.135757587982987,    279.969367090831838,     31.101015128801293,     19.622083108566976,   -202.114704548974004,     25.284482336630919,    175.500073442992374,      0.012000000000000,     39.370336004484003
       0,        9,    -37.452791626435435,      1.028305438523887,     31.693093129294510,    178.000405515680825,     47.080896982660867,     43.277898502206156,   -108.450993832776987,     89.613768201471714,     51.940160657148866,      0.012000000000000,    113.972243750488587
       0,       10,    -27.680936239300358,     -6.922413413541526,     26.928210135766278,    199.378400646703227,     52.232956815557927,     34.064461831054537,   -141.394129593195515,     86.416378291968215,     86.490912785540999,      0.012000000000000,    132.501856321873589
       0,       11,    -28.423849559393098,     -5.712282269096630,     27.408694798531688,    195.625607647468286,     52.268881286769933,     34.655451953561581,   -135.694173725170799,     85.130634971946151,     83.805665585633434,      0.012000000000000,    132.219054309444175
       0,       12,     26.848095511658624,      4.554819862950357,    -25.815052072831570,      7.446630016405948,    -36.298779610133487,     43.606800596886430,    -77.743773648852738,   -147.549210189014076,    103.415891824065866,      0.012000000000000,   -138.762052538937468
       0,       13,      3.767044900413681,    -16.216281890490293,      1.497581724633099,    305.965821002636176,      4.274652338356454,     20.091637441038749,   -200.846005532419838,    -50.468536884297293,    216.380851753645203,      0.012000000000000,    -60.766771194653941
       0,       14,    -33.460909653321004,     -2.120114355023536,     31.439802564299363,    184.760003119577618,     50.901544249861452,     40.511899369630605,   -115.819989902074880,     86.562107992225862,     69.217091371769001,      0.012000000000000,    121.977307775841467
       0,       15,    -43.416192501753066,      7.419628856034822,     33.815028726588928,    168.167759884217844,     43.060856949819495,     49.525889708944845,    -85.337354049979297,     88.477711619164225,     33.611958137650916,      0.012000000000000,     97.229657036967211
       0,       16,    -20.251625459664513,    -11.534273956256074,     22.067349435597162,    223.272558102753891,     52.673717716020036,     27.750850675512943,   -162.534494346575457,     76.092554911103818,    109.085160115644555,      0.012000000000000,    126.873938471761377
       0,       17,    -27.351250597398245,     -7.762309293141724,     27.202027922745483,    201.857054154470887,     52.530246683887107,     34.273527223726553,   -139.425988054870146,     82.557527519667119,     87.574222715738969,      0.012000000000000,    129.529318479596412
       0,       18,    -30.886884995435555,     -4.566512965811343,     30.328948199313544,    191.283778763691629,     52.421859352923740,     38.268886113105779,   -121.307869345812477,     87.509450554402534,     78.850385386470904,      0.012000000000000,    124.597184615218509
       0,       19,    -11.565239269610037,    -15.255789579079241,     16.427086487981814,    256.846193607666237,     46.356968594264416,     22.700203021434564,   -178.645561716606920,     55.373051597764643,    150.153897825353482,      0.012000000000000,     99.503322168460400
       0,       20,    -15.096295402781086,    -14.160427973434299,     18.187663131953109,    243.382917703497526,     48.948464148980392,     24.117757338437563,   -174.753662027180695,     62.951535337548599,    133.578451775177086,      0.012000000000000,    115.191589752222171
       0,       21,     32.116590285619104,     19.614065455138832,    -34.350532586586468,     26.055236124060663,    -37.569136909965167,     56.338365869137867,    -46.388323231425190,   -136.721061880892023,     69.603348934754507,      0.012000000000000,   -123.069052726232158
       0,       22,     -7.816585379670349,    -15.354875686503380,     12.920666015147052,    270.684367889827172,     40.077588609946851,     20.068618750325079,   -191.350024315325584,     43.075197381501575,    166.594184245478090,      0.012000000000000,     72.550938347647516
       0,       23,    -16.268127873539441,    -12.860970449819808,     20.584203441838401,    237.263635277166316,     53.395971184164452,     25.641293469310980,   -161.316001369829138,     72.817893512201024,    132.628700993164529,      0.012000000000000,    121.964545895794771
       0,       24,     32.018412256197720,     17.563186802203038,    -31.843938591866777,     23.695596697068851,    -36.078831496010750,     54.073794717946853,    -53.384177760931252,   -139.639801268402408,     73.304194816719232,      0.012000000000000,   -128.031780692961576
